key,week_num,value,date
W1,1611,7876.92,2000-11-06
W1,1612,7949.76,2000-11-13
W1,1613,7949.76,2000-11-20
W1,1614,7978.95,2000-11-27
W1,1615,7978.95,2000-12-04
W1,1616,7994.06,2000-12-11
W1,1617,7994.06,2000-12-18
W1,1618,8119.91,2000-12-25
W1,1619,8119.91,2001-01-01
W1,1620,8040.49,2001-01-08
W1,1621,8040.49,2001-01-15
W1,1622,8019.0,2001-01-22
W1,1623,8019.0,2001-01-29
W1,1624,8025.95,2001-02-05
W1,1625,8025.95,2001-02-12
W1,1626,8075.17,2001-02-19
W1,1627,8075.17,2001-02-26
W1,1628,8106.84,2001-03-05
W1,1629,8106.84,2001-03-12
W1,1630,8101.33,2001-03-19
W1,1631,8101.33,2001-03-26
W1,1632,8077.96,2001-04-02
W1,1633,8077.96,2001-04-09
W1,1634,8097.82,2001-04-16
W1,1635,8097.82,2001-04-23
W1,1636,8113.09,2001-04-30
W1,1637,8113.09,2001-05-07
W1,1638,8118.88,2001-05-14
W1,1639,8118.88,2001-05-21
W1,1640,8156.97,2001-05-28
W1,1641,8156.97,2001-06-04
W1,1642,8106.27,2001-06-11
W1,1643,8106.27,2001-06-18
W1,1644,8124.82,2001-06-25
W1,1645,8124.82,2001-07-02
W1,1646,8120.34,2001-07-09
W1,1647,8120.34,2001-07-16
W1,1648,8104.82,2001-07-23
W1,1649,8104.82,2001-07-30
W1,1650,8090.22,2001-08-06
W1,1651,8090.22,2001-08-13
W1,1652,8100.97,2001-08-20
W1,1653,8100.97,2001-08-27
W1,1654,8125.07,2001-09-03
W1,1655,8125.07,2001-09-10
W1,1656,8086.58,2001-09-17
W1,1657,8086.58,2001-09-24
W1,1658,8094.11,2001-10-01
W1,1659,8094.11,2001-10-08
W1,1660,8094.69,2001-10-15
W1,1661,8094.69,2001-10-22
W1,1662,8114.89,2001-10-29
W1,1663,8114.89,2001-11-05
W1,1664,8161.65,2001-11-12
W1,1665,8161.65,2001-11-19
W1,1666,8231.69,2001-11-26
W1,1667,8231.69,2001-12-03
W1,1668,8219.3,2001-12-10
W1,1669,8219.3,2001-12-17
W1,1670,8347.86,2001-12-24
W1,1671,8347.86,2001-12-31
W1,1672,8247.98,2002-01-07
W1,1673,8247.98,2002-01-14
W1,1674,8186.28,2002-01-21
W1,1675,8186.28,2002-01-28
W1,1676,8173.43,2002-02-04
W1,1677,8173.43,2002-02-11
W1,1678,8227.46,2002-02-18
W1,1679,8227.46,2002-02-25
W1,1680,8212.44,2002-03-04
W1,1681,8212.44,2002-03-11
W1,1682,8203.04,2002-03-18
W1,1683,8203.04,2002-03-25
W1,1684,8222.22,2002-04-01
W1,1685,8222.22,2002-04-08
W1,1686,8230.0,2002-04-15
W1,1687,8230.0,2002-04-22
W1,1688,8245.83,2002-04-29
W1,1689,8245.83,2002-05-06
W1,1690,8242.56,2002-05-13
W1,1691,8242.56,2002-05-20
W1,1692,8294.76,2002-05-27
W1,1693,8294.76,2002-06-03
W1,1694,8256.86,2002-06-10
W1,1695,8256.86,2002-06-17
W1,1696,8278.3,2002-06-24
W1,1697,8278.3,2002-07-01
W1,1698,8297.89,2002-07-08
W1,1699,8297.89,2002-07-15
W1,1700,8283.62,2002-07-22
W1,1701,8283.62,2002-07-29
W1,1702,8341.29,2002-08-05
W1,1703,8341.29,2002-08-12
W1,1704,8253.99,2002-08-19
W1,1705,8253.99,2002-08-26
W1,1706,8279.53,2002-09-02
W1,1707,8279.53,2002-09-09
W1,1708,8260.6,2002-09-16
W1,1709,8260.6,2002-09-23
W1,1710,8305.69,2002-09-30
W1,1711,8305.69,2002-10-07
W1,1712,8275.28,2002-10-14
W1,1713,8275.28,2002-10-21
W1,1714,8298.75,2002-10-28
W1,1715,8298.75,2002-11-04
W1,1716,8353.95,2002-11-11
W1,1717,8353.95,2002-11-18
W1,1718,8360.9,2002-11-25
W1,1719,8360.9,2002-12-02
W1,1720,8320.75,2002-12-09
W1,1721,8320.75,2002-12-16
W1,1722,8436.21,2002-12-23
W1,1723,8436.21,2002-12-30
W1,1724,8327.05,2003-01-06
W1,1725,8327.05,2003-01-13
W1,1726,8269.79,2003-01-20
W1,1727,8269.79,2003-01-27
W1,1728,8267.76,2003-02-03
W1,1729,8267.76,2003-02-10
W1,1730,8318.0,2003-02-17
W1,1731,8318.0,2003-02-24
W1,1732,8315.0,2003-03-03
W1,1733,8315.0,2003-03-10
W1,1734,8346.66,2003-03-17
W1,1735,8346.66,2003-03-24
W1,1736,8319.29,2003-03-31
W1,1737,8319.29,2003-04-07
W1,1738,8292.73,2003-04-14
W1,1739,8292.73,2003-04-21
W1,1740,8299.77,2003-04-28
W1,1741,8299.77,2003-05-05
W1,1742,8326.19,2003-05-12
W1,1743,8326.19,2003-05-19
W1,1744,8408.43,2003-05-26
W1,1745,8408.43,2003-06-02
W1,1746,8376.37,2003-06-09
W1,1747,8376.37,2003-06-16
W1,1748,8429.14,2003-06-23
W1,1749,8429.14,2003-06-30
W1,1750,8472.82,2003-07-07
W1,1751,8472.82,2003-07-14
W1,1752,8473.1,2003-07-21
W1,1753,8473.1,2003-07-28
W1,1754,8474.44,2003-08-04
W1,1755,8474.44,2003-08-11
W1,1756,8466.85,2003-08-18
W1,1757,8466.85,2003-08-25
W1,1758,8515.25,2003-09-01
W1,1759,8515.25,2003-09-08
W1,1760,9161.89,2003-09-15
W1,1761,9161.89,2003-09-22
W1,1762,9914.51,2003-09-29
W1,1763,9914.51,2003-10-06
W1,1764,11511.15,2003-10-13
W1,1765,11511.15,2003-10-20
W1,1766,12423.95,2003-10-27
W1,1767,12423.95,2003-11-03
W1,1768,14837.87,2003-11-10
W1,1769,14837.87,2003-11-17
W1,1770,14802.32,2003-11-24
W1,1771,14802.32,2003-12-01
W1,1772,16669.78,2003-12-08
W1,1773,16669.78,2003-12-15
W1,1774,17056.38,2003-12-22
W1,1775,17056.38,2003-12-29
W1,1776,17537.32,2004-01-05
W1,1777,17537.32,2004-01-12
W1,1778,17097.54,2004-01-19
W1,1779,17097.54,2004-01-26
W1,1780,15278.82,2004-02-02
W1,1781,15278.82,2004-02-09
W1,1782,15924.42,2004-02-16
W1,1783,15924.42,2004-02-23
W1,1784,15422.28,2004-03-01
W1,1785,15422.28,2004-03-08
W1,1786,16931.33,2004-03-15
W1,1787,16931.33,2004-03-22
W1,1788,17330.17,2004-03-29
W1,1789,17330.17,2004-04-05
W1,1790,17898.78,2004-04-12
W1,1791,17898.78,2004-04-19
W1,1792,17093.69,2004-04-26
W1,1793,17093.69,2004-05-03
W1,1794,18053.73,2004-05-10
W1,1795,18053.73,2004-05-17
W1,1796,17724.36,2004-05-24
W1,1797,17724.36,2004-05-31
W1,1798,17227.16,2004-06-07
W1,1799,17227.16,2004-06-14
W1,1800,16212.14,2004-06-21
W1,1801,16212.14,2004-06-28
W1,1802,16822.17,2004-07-05
W1,1803,16822.17,2004-07-12
W1,1804,16722.88,2004-07-19
W1,1805,16722.88,2004-07-26
W1,1806,16486.36,2004-08-02
W1,1807,16486.36,2004-08-09
W1,1808,17444.41,2004-08-16
W1,1809,17444.41,2004-08-23
W1,1810,17656.35,2004-08-30
W1,1811,17656.35,2004-09-06
W1,1812,17955.81,2004-09-13
W1,1813,17955.81,2004-09-20
W1,1814,18580.17,2004-09-27
W1,1815,18580.17,2004-10-04
W1,1816,19278.28,2004-10-11
W1,1817,19278.28,2004-10-18
W1,1818,20030.03,2004-10-25
W1,1819,20030.03,2004-11-01
W1,1820,19899.4,2004-11-08
W1,1821,19899.4,2004-11-15
W1,1822,20722.56,2004-11-22
W1,1823,20722.56,2004-11-29
W1,1824,20368.38,2004-12-06
W1,1825,20368.38,2004-12-13
W1,1826,20142.12,2004-12-20
W1,1827,20142.12,2004-12-27
W1,1828,19536.07,2005-01-03
W1,1829,19536.07,2005-01-10
W1,1830,20131.08,2005-01-17
W1,1831,20131.08,2005-01-24
W1,1832,20658.54,2005-01-31
W1,1833,20658.54,2005-02-07
W1,1834,21486.84,2005-02-14
W1,1835,21486.84,2005-02-21
W1,1836,21212.48,2005-02-28
W1,1837,21212.48,2005-03-07
W1,1838,20621.02,2005-03-14
W1,1839,20621.02,2005-03-21
W1,1840,20550.62,2005-03-28
W1,1841,20550.62,2005-04-04
W1,1842,20190.74,2005-04-11
W1,1843,20190.74,2005-04-18
W1,1844,19756.69,2005-04-25
W1,1845,19756.69,2005-05-02
W1,1846,20193.97,2005-05-09
W1,1847,20193.97,2005-05-16
W1,1848,20193.65,2005-05-23
W1,1849,20193.65,2005-05-30
W1,1850,20075.79,2005-06-06
W1,1851,20075.79,2005-06-13
W1,1852,19948.68,2005-06-20
W1,1853,19948.68,2005-06-27
W1,1854,20021.37,2005-07-04
W1,1855,20021.37,2005-07-11
W1,1856,19859.12,2005-07-18
W1,1857,19859.12,2005-07-25
W1,1858,19968.56,2005-08-01
W1,1859,19968.56,2005-08-08
W1,1860,19944.04,2005-08-15
W1,1861,19944.04,2005-08-22
W1,1862,19860.85,2005-08-29
W1,1863,19860.85,2005-09-05
W1,1864,19552.95,2005-09-12
W1,1865,19552.95,2005-09-19
W1,1866,19467.49,2005-09-26
W1,1867,19467.49,2005-10-03
W1,1868,19669.65,2005-10-10
W1,1869,19669.65,2005-10-17
W1,1870,19632.11,2005-10-24
W1,1871,19632.11,2005-10-31
W1,1872,19633.34,2005-11-07
W1,1873,19633.34,2005-11-14
W1,1874,19859.9,2005-11-21
W1,1875,19859.9,2005-11-28
W1,1876,20319.54,2005-12-05
W1,1877,20319.54,2005-12-12
W1,1878,20042.94,2005-12-19
W1,1879,20042.94,2005-12-26
W1,1880,20167.7,2006-01-02
W1,1881,20167.7,2006-01-09
W1,1882,20544.22,2006-01-16
W1,1883,20544.22,2006-01-23
W1,1884,21044.6,2006-01-30
W1,1885,21044.6,2006-02-06
W1,1886,22396.02,2006-02-13
W1,1887,22396.02,2006-02-20
W1,1888,23260.78,2006-02-27
W1,1889,23260.78,2006-03-06
W1,1890,23979.24,2006-03-13
W1,1891,23979.24,2006-03-20
W1,1892,24686.99,2006-03-27
W1,1893,24686.99,2006-04-03
W1,1894,25169.91,2006-04-10
W1,1895,25169.91,2006-04-17
W1,1896,24847.16,2006-04-24
W1,1897,24847.16,2006-05-01
W1,1898,25518.4,2006-05-08
W1,1899,25518.4,2006-05-15
W1,1900,26090.86,2006-05-22
W1,1901,26090.86,2006-05-29
W1,1902,26666.26,2006-06-05
W1,1903,26666.26,2006-06-12
W1,1904,26297.38,2006-06-19
W1,1905,26297.38,2006-06-26
W1,1906,26982.59,2006-07-03
W1,1907,26982.59,2006-07-10
W1,1908,26758.77,2006-07-17
W1,1909,26758.77,2006-07-24
W1,1910,26723.01,2006-07-31
W1,1911,26723.01,2006-08-07
W1,1912,26489.63,2006-08-14
W1,1913,26489.63,2006-08-21
W1,1914,26542.21,2006-08-28
W1,1915,26542.21,2006-09-04
W1,1916,26340.75,2006-09-11
W1,1917,26340.75,2006-09-18
W1,1918,26304.23,2006-09-25
W1,1919,26304.23,2006-10-02
W1,1920,26587.41,2006-10-09
W1,1921,26587.41,2006-10-16
W1,1922,26163.33,2006-10-23
W1,1923,26163.33,2006-10-30
W1,1924,26334.76,2006-11-06
W1,1925,26334.76,2006-11-13
W1,1926,25758.06,2006-11-20
W1,1927,25758.06,2006-11-27
W1,1928,26394.06,2006-12-04
W1,1929,26394.06,2006-12-11
W1,1930,25945.58,2006-12-18
W1,1931,25945.58,2006-12-25
W1,1932,26438.93,2007-01-01
W1,1933,26438.93,2007-01-08
W1,1934,26303.13,2007-01-15
W1,1935,26303.13,2007-01-22
W1,1936,26594.17,2007-01-29
W1,1937,26594.17,2007-02-05
W1,1938,27152.07,2007-02-12
W1,1939,27152.07,2007-02-19
W1,1940,26928.6,2007-02-26
W1,1941,26928.6,2007-03-05
W1,1942,26489.97,2007-03-12
W1,1943,26489.97,2007-03-19
W1,1944,26375.82,2007-03-26
W1,1945,26375.82,2007-04-02
W1,1946,26594.05,2007-04-09
W1,1947,26594.05,2007-04-16
W1,1948,26177.91,2007-04-23
W1,1949,26177.91,2007-04-30
W1,1950,26042.99,2007-05-07
W1,1951,26042.99,2007-05-14
W1,1952,26261.06,2007-05-21
W1,1953,26261.06,2007-05-28
W1,1954,26495.4,2007-06-04
W1,1955,26495.4,2007-06-11
W1,1956,25889.39,2007-06-18
W1,1957,25889.39,2007-06-25
W1,1958,26244.95,2007-07-02
W1,1959,26244.95,2007-07-09
W1,1960,26560.01,2007-07-16
W1,1961,26560.01,2007-07-23
W1,1962,26711.4,2007-07-30
W1,1963,26711.4,2007-08-06
W1,1964,26500.77,2007-08-13
W1,1965,26500.77,2007-08-20
W1,1966,26336.71,2007-08-27
W1,1967,26336.71,2007-09-03
W1,1968,26054.83,2007-09-10
W1,1969,26054.83,2007-09-17
W1,1970,25638.34,2007-09-24
W1,1971,25638.34,2007-10-01
W1,1972,26123.88,2007-10-08
W1,1973,26123.88,2007-10-15
W1,1974,26214.36,2007-10-22
W1,1975,26214.36,2007-10-29
W1,1976,26431.77,2007-11-05
W1,1977,26431.77,2007-11-12
W1,1978,26462.09,2007-11-19
W1,1979,26462.09,2007-11-26
W1,1980,26764.35,2007-12-03
W1,1981,26764.35,2007-12-10
W1,1982,26704.77,2007-12-17
W1,1983,26704.77,2007-12-24
W1,1984,26900.8,2007-12-31
W1,1985,26900.8,2008-01-07
W1,1986,27418.03,2008-01-14
W1,1987,27418.03,2008-01-21
W1,1988,27997.58,2008-01-28
W1,1989,27997.58,2008-02-04
W1,1990,28409.88,2008-02-11
W1,1991,28409.88,2008-02-18
W1,1992,28868.33,2008-02-25
W1,1993,28868.33,2008-03-03
W1,1994,29320.71,2008-03-10
W1,1995,29320.71,2008-03-17
W1,1996,29651.02,2008-03-24
W1,1997,29651.02,2008-03-31
W1,1998,30283.62,2008-04-07
W1,1999,30283.62,2008-04-14
W1,2000,30045.95,2008-04-21
W1,2001,30045.95,2008-04-28
W1,2002,30692.17,2008-05-05
W1,2003,30692.17,2008-05-12
W1,2004,31587.07,2008-05-19
W1,2005,31587.07,2008-05-26
W1,2006,32146.86,2008-06-02
W1,2007,32146.86,2008-06-09
W1,2008,31775.5,2008-06-16
W1,2009,31775.5,2008-06-23
W1,2010,32455.62,2008-06-30
W1,2011,32455.62,2008-07-07
W1,2012,32889.34,2008-07-14
W1,2013,32889.34,2008-07-21
W1,2014,33595.91,2008-07-28
W1,2015,33595.91,2008-08-04
W1,2016,33831.04,2008-08-11
W1,2017,33831.04,2008-08-18
W1,2018,34486.25,2008-08-25
W1,2019,34486.25,2008-09-01
W1,2020,34859.02,2008-09-08
W1,2021,34859.02,2008-09-15
W1,2022,35008.74,2008-09-22
W1,2023,35008.74,2008-09-29
W1,2024,35785.78,2008-10-06
W1,2025,35785.78,2008-10-13
W1,2026,36076.99,2008-10-20
W1,2027,36076.99,2008-10-27
W1,2028,36653.4,2008-11-03
W1,2029,36653.4,2008-11-10
W1,2030,36913.69,2008-11-17
W1,2031,36913.69,2008-11-24
W1,2032,37361.05,2008-12-01
W1,2033,37361.05,2008-12-08
W1,2034,37305.12,2008-12-15
W1,2035,37305.12,2008-12-22
W1,2036,36527.74,2008-12-29
W1,2037,36527.74,2009-01-05
W1,2038,37531.08,2009-01-12
W1,2039,37531.08,2009-01-19
W1,2040,37574.74,2009-01-26
W1,2041,37574.74,2009-02-02
W1,2042,38395.63,2009-02-09
W1,2043,38395.63,2009-02-16
W1,2044,38658.53,2009-02-23
W1,2045,38658.53,2009-03-02
W1,2046,39110.99,2009-03-09
W1,2047,39110.99,2009-03-16
W1,2048,38647.96,2009-03-23
W1,2049,38647.96,2009-03-30
W1,2050,39751.16,2009-04-06
W1,2051,39751.16,2009-04-13
W1,2052,38956.6,2009-04-20
W1,2053,38956.6,2009-04-27
W1,2054,38881.68,2009-05-04
W1,2055,38881.68,2009-05-11
W1,2056,39214.21,2009-05-18
W1,2057,39214.21,2009-05-25
W1,2058,39743.39,2009-06-01
W1,2059,39743.39,2009-06-08
W1,2060,39508.16,2009-06-15
W1,2061,39508.16,2009-06-22
W1,2062,38863.17,2009-06-29
W1,2063,38863.17,2009-07-06
W1,2064,40005.89,2009-07-13
W1,2065,40005.89,2009-07-20
W1,2066,40845.63,2009-07-27
W1,2067,40845.63,2009-08-03
W1,2068,40761.79,2009-08-10
W1,2069,40761.79,2009-08-17
W1,2070,40683.94,2009-08-24
W1,2071,40683.94,2009-08-31
W1,2072,40834.45,2009-09-07
W1,2073,40834.45,2009-09-14
W1,2074,40078.66,2009-09-21
W1,2075,40078.66,2009-09-28
W1,2076,40650.49,2009-10-05
W1,2077,40650.49,2009-10-12
W1,2078,39560.14,2009-10-19
W1,2079,39560.14,2009-10-26
W1,2080,38711.27,2009-11-02
W1,2081,38711.27,2009-11-09
W1,2082,38158.11,2009-11-16
W1,2083,38158.11,2009-11-23
W1,2084,37594.65,2009-11-30
W1,2085,37594.65,2009-12-07
W1,2086,40621.65,2009-12-14
W1,2087,40621.65,2009-12-21
W1,2088,39290.23,2009-12-28
W1,2089,39290.23,2010-01-04
W1,2090,40699.67,2010-01-11
W1,2091,40699.67,2010-01-18
W1,2092,40047.51,2010-01-25
W1,2093,40047.51,2010-02-01
W1,2094,38392.5,2010-02-08
W1,2095,38392.5,2010-02-15
W1,2096,37764.5,2010-02-22
W1,2097,37764.5,2010-03-01
W1,2098,40909.19,2010-03-08
W1,2099,40909.19,2010-03-15
W1,2100,40439.19,2010-03-22
W1,2101,40439.19,2010-03-29
W1,2102,41304.72,2010-04-05
W1,2103,41304.72,2010-04-12
W1,2104,39957.51,2010-04-19
W1,2105,39957.51,2010-04-26
W1,2106,39701.94,2010-05-03
W1,2107,39701.94,2010-05-10
W1,2108,39392.6,2010-05-17
W1,2109,39392.6,2010-05-24
W1,2110,39170.95,2010-05-31
W1,2111,39170.95,2010-06-07
W1,2112,39405.59,2010-06-14
W1,2113,39405.59,2010-06-21
W1,2114,38751.18,2010-06-28
W1,2115,38751.18,2010-07-05
W1,2116,39959.73,2010-07-12
W1,2117,39959.73,2010-07-19
W1,2118,39836.85,2010-07-26
W1,2119,39836.85,2010-08-02
W1,2120,39192.36,2010-08-09
W1,2121,39192.36,2010-08-16
W1,2122,40597.39,2010-08-23
W1,2123,40597.39,2010-08-30
W1,2124,40995.01,2010-09-06
W1,2125,40995.01,2010-09-13
W1,2126,39530.08,2010-09-20
W1,2127,39530.08,2010-09-27
W1,2128,40556.73,2010-10-04
W1,2129,40556.73,2010-10-11
W1,2130,40676.26,2010-10-18
W1,2131,40676.26,2010-10-25
W1,2132,40494.52,2010-11-01
W1,2133,40494.52,2010-11-08
W1,2134,39996.74,2010-11-15
W1,2135,39996.74,2010-11-22
W1,2136,39324.7,2010-11-29
W1,2137,39324.7,2010-12-06
W1,2138,38867.26,2010-12-13
W1,2139,38867.26,2010-12-20
W1,2140,36379.66,2010-12-27
W1,2141,36379.66,2011-01-03
W1,2142,38543.04,2011-01-10
W1,2143,38543.04,2011-01-17
W1,2144,37987.61,2011-01-24
W1,2145,37987.61,2011-01-31
W1,2146,38806.29,2011-02-07
W1,2147,38806.29,2011-02-14
W1,2148,38814.11,2011-02-21
W1,2149,38814.11,2011-02-28
W1,2150,39440.61,2011-03-07
W1,2151,39440.61,2011-03-14
W1,2152,38559.34,2011-03-21
W1,2153,38559.34,2011-03-28
W1,2154,38886.21,2011-04-04
W1,2155,38886.21,2011-04-11
W1,2156,38672.63,2011-04-18
W1,2157,38672.63,2011-04-25
W1,2158,38314.78,2011-05-02
W1,2159,38314.78,2011-05-09
W1,2160,38262.33,2011-05-16
W1,2161,38262.33,2011-05-23
W1,2162,38698.13,2011-05-30
W1,2163,38698.13,2011-06-06
W1,2164,38619.7,2011-06-13
W1,2165,38619.7,2011-06-20
W1,2166,37171.81,2011-06-27
W1,2167,37171.81,2011-07-04
W1,2168,37828.65,2011-07-11
W1,2169,37828.65,2011-07-18
W1,2170,37894.91,2011-07-25
W1,2171,37894.91,2011-08-01
W1,2172,38264.04,2011-08-08
W1,2173,38264.04,2011-08-15
W1,2174,38126.48,2011-08-22
W1,2175,38126.48,2011-08-29
W1,2176,38429.93,2011-09-05
W1,2177,38429.93,2011-09-12
W1,2178,36565.18,2011-09-19
W1,2179,36565.18,2011-09-26
W1,2180,35397.16,2011-10-03
W1,2,35397.16,2011-10-10
W1,3,35808.59,2011-10-17
W1,4,35808.59,2011-10-24
W1,5,36246.14,2011-10-31
W1,6,36246.14,2011-11-07
W1,7,36403.7,2011-11-14
W1,8,36403.7,2011-11-21
W1,9,36150.2,2011-11-28
W1,10,36150.2,2011-12-05
W1,11,35790.55,2011-12-12
W1,12,35790.55,2011-12-19
W1,13,34066.95,2011-12-26
W1,14,34066.95,2012-01-02
W2,2,195.928,1970-01-05
W2,3,194.796,1970-01-12
W2,4,192.71,1970-01-19
W2,5,190.28799999999998,1970-01-26
W2,6,188.77,1970-02-02
W2,7,187.043,1970-02-09
W2,8,187.35299999999998,1970-02-16
W2,9,186.808,1970-02-23
W2,10,186.72099999999998,1970-03-02
W2,11,188.03900000000002,1970-03-09
W2,12,190.92700000000002,1970-03-16
W2,13,188.641,1970-03-23
W2,14,189.136,1970-03-30
W2,15,190.50799999999998,1970-04-06
W2,16,192.577,1970-04-13
W2,17,192.298,1970-04-20
W2,18,193.544,1970-04-27
W2,19,190.545,1970-05-04
W2,20,194.387,1970-05-11
W2,21,196.02700000000002,1970-05-18
W2,22,195.748,1970-05-25
W2,23,193.488,1970-06-01
W2,24,194.19400000000002,1970-06-08
W2,25,195.993,1970-06-15
W2,26,196.739,1970-06-22
W2,27,196.922,1970-06-29
W2,28,196.007,1970-07-06
W2,29,198.99099999999999,1970-07-13
W2,30,199.071,1970-07-20
W2,31,197.053,1970-07-27
W2,32,195.928,1970-08-03
W2,33,197.298,1970-08-10
W2,34,197.873,1970-08-17
W2,35,196.44,1970-08-24
W2,36,195.58599999999998,1970-08-31
W2,37,198.77599999999998,1970-09-07
W2,38,198.815,1970-09-14
W2,39,197.69099999999997,1970-09-21
W2,40,197.033,1970-09-28
W2,41,198.09099999999998,1970-10-05
W2,42,198.345,1970-10-12
W2,43,198.80700000000002,1970-10-19
W2,44,196.817,1970-10-26
W2,45,197.185,1970-11-02
W2,46,200.533,1970-11-09
W2,47,200.972,1970-11-16
W2,48,201.257,1970-11-23
W2,49,202.298,1970-11-30
W2,50,202.81099999999998,1970-12-07
W2,51,204.856,1970-12-14
W2,52,203.71200000000002,1970-12-21
W2,53,204.942,1970-12-28
W2,54,209.77700000000002,1971-01-04
W2,55,207.82299999999998,1971-01-11
W2,56,204.976,1971-01-18
W2,57,200.79,1971-01-25
W2,58,199.65599999999998,1971-02-01
W2,59,199.896,1971-02-08
W2,60,199.668,1971-02-15
W2,61,200.762,1971-02-22
W2,62,201.08,1971-03-01
W2,63,203.92,1971-03-08
W2,64,202.59400000000002,1971-03-15
W2,65,202.541,1971-03-22
W2,66,201.66400000000002,1971-03-29
W2,67,205.149,1971-04-05
W2,68,205.123,1971-04-12
W2,69,207.769,1971-04-19
W2,70,204.955,1971-04-26
W2,71,203.34900000000002,1971-05-03
W2,72,207.678,1971-05-10
W2,73,205.74400000000003,1971-05-17
W2,74,207.377,1971-05-24
W2,75,207.375,1971-05-31
W2,76,209.69,1971-06-07
W2,77,211.707,1971-06-14
W2,78,210.61900000000003,1971-06-21
W2,79,209.255,1971-06-28
W2,80,211.92,1971-07-05
W2,81,213.226,1971-07-12
W2,82,215.28599999999997,1971-07-19
W2,83,212.185,1971-07-26
W2,84,210.68200000000002,1971-08-02
W2,85,212.57,1971-08-09
W2,86,213.65599999999998,1971-08-16
W2,87,211.94099999999997,1971-08-23
W2,88,212.726,1971-08-30
W2,89,215.709,1971-09-06
W2,90,214.847,1971-09-13
W2,91,214.609,1971-09-20
W2,92,214.89700000000002,1971-09-27
W2,93,215.02700000000002,1971-10-04
W2,94,215.49900000000002,1971-10-11
W2,95,216.00599999999997,1971-10-18
W2,96,217.266,1971-10-25
W2,97,215.888,1971-11-01
W2,98,217.00799999999998,1971-11-08
W2,99,220.31,1971-11-15
W2,100,218.545,1971-11-22
W2,101,221.375,1971-11-29
W2,102,221.985,1971-12-06
W2,103,223.96099999999998,1971-12-13
W2,104,224.515,1971-12-20
W2,105,226.324,1971-12-27
W2,106,226.935,1972-01-03
W2,107,225.928,1972-01-10
W2,108,225.385,1972-01-17
W2,109,220.375,1972-01-24
W2,110,216.157,1972-01-31
W2,111,216.669,1972-02-07
W2,112,216.571,1972-02-14
W2,113,219.579,1972-02-21
W2,114,217.394,1972-02-28
W2,115,220.16,1972-03-06
W2,116,221.761,1972-03-13
W2,117,221.55200000000002,1972-03-20
W2,118,220.687,1972-03-27
W2,119,224.333,1972-04-03
W2,120,223.658,1972-04-10
W2,121,224.408,1972-04-17
W2,122,227.487,1972-04-24
W2,123,223.327,1972-05-01
W2,124,226.704,1972-05-08
W2,125,226.06599999999997,1972-05-15
W2,126,226.067,1972-05-22
W2,127,226.48,1972-05-29
W2,128,229.535,1972-06-05
W2,129,229.771,1972-06-12
W2,130,231.812,1972-06-19
W2,131,229.325,1972-06-26
W2,132,230.614,1972-07-03
W2,133,234.305,1972-07-10
W2,134,235.101,1972-07-17
W2,135,231.407,1972-07-24
W2,136,231.702,1972-07-31
W2,137,233.07,1972-08-07
W2,138,233.149,1972-08-14
W2,139,232.17,1972-08-21
W2,140,233.238,1972-08-28
W2,141,235.585,1972-09-04
W2,142,235.764,1972-09-11
W2,143,235.05900000000003,1972-09-18
W2,144,235.44,1972-09-25
W2,145,234.577,1972-10-02
W2,146,235.44299999999998,1972-10-09
W2,147,237.03799999999998,1972-10-16
W2,148,238.638,1972-10-23
W2,149,236.65900000000002,1972-10-30
W2,150,239.13299999999998,1972-11-06
W2,151,241.048,1972-11-13
W2,152,243.07299999999998,1972-11-20
W2,153,242.735,1972-11-27
W2,154,244.793,1972-12-04
W2,155,246.98,1972-12-11
W2,156,246.954,1972-12-18
W2,157,249.886,1972-12-25
W2,158,253.59799999999998,1973-01-01
W2,159,251.44,1973-01-08
W2,160,250.88099999999997,1973-01-15
W2,161,244.42700000000002,1973-01-22
W2,162,243.425,1973-01-29
W2,163,240.83,1973-02-05
W2,164,243.115,1973-02-12
W2,165,244.12400000000002,1973-02-19
W2,166,241.071,1973-02-26
W2,167,243.34,1973-03-05
W2,168,245.005,1973-03-12
W2,169,244.296,1973-03-19
W2,170,244.421,1973-03-26
W2,171,245.72099999999998,1973-04-02
W2,172,247.32299999999998,1973-04-09
W2,173,249.36700000000002,1973-04-16
W2,174,252.829,1973-04-23
W2,175,246.025,1973-04-30
W2,176,253.638,1973-05-07
W2,177,249.93900000000002,1973-05-14
W2,178,250.48,1973-05-21
W2,179,250.69799999999998,1973-05-28
W2,180,252.331,1973-06-04
W2,181,254.15400000000002,1973-06-11
W2,182,253.81400000000002,1973-06-18
W2,183,252.105,1973-06-25
W2,184,251.895,1973-07-02
W2,185,258.05,1973-07-09
W2,186,254.392,1973-07-16
W2,187,253.795,1973-07-23
W2,188,252.78,1973-07-30
W2,189,254.34,1973-08-06
W2,190,254.84599999999998,1973-08-13
W2,191,253.972,1973-08-20
W2,192,254.11599999999999,1973-08-27
W2,193,254.357,1973-09-03
W2,194,256.993,1973-09-10
W2,195,258.178,1973-09-17
W2,196,255.641,1973-09-24
W2,197,253.27,1973-10-01
W2,198,258.512,1973-10-08
W2,199,259.335,1973-10-15
W2,200,255.95,1973-10-22
W2,201,260.316,1973-10-29
W2,202,259.681,1973-11-05
W2,203,261.236,1973-11-12
W2,204,263.58299999999997,1973-11-19
W2,205,261.686,1973-11-26
W2,206,265.284,1973-12-03
